Page ID,Page name,Disclaimer,Amount spent (USD)
1387400564843120,Americans for Prosperity - South Dakota,AMERICANS FOR PROSPERITY,62892
100776719189544,Tell Congress: Don't Let China Pull Ahead,Taxpayers Protection Alliance,53289
102558898865449,Don't Break What Works,COMPUTER & COMMUNICATIONS INDUSTRY ASSOCIATION,26637
256043277748645,NetChoice,NETCHOICE,23723
101821325761870,South Dakotans for Fair Elections,SOUTH DAKOTANS FOR FAIR ELECTIONS,8398
87186661244,Johns Hopkins Bloomberg School of Public Health,Johns Hopkins Bloomberg School of Public Health,7228
1023516414456183,Drain the DC Swamp PAC,DRAIN THE DC SWAMP PAC,6593
1954505561455608,Paul TenHaken,TenHaken for Mayor,6000
127225910653607,PragerU,PragerU,5416
101828156534504,He Gets Us,He Gets Us LLC,5122
108774614054683,American Edge Project,American Edge,4881
100184235633007,Summit Carbon Solutions,"Summit Carbon Solutions, LLC",4667
108173075911611,National Association of Letter Carriers,National Association of Letter Carriers,3749
1435071773455316,Daily Wire,The Daily Wire,3745
115985765081573,Campaign Legal Center,"CAMPAIGN LEGAL CENTER, INC, THE",3676
203805062990264,Ben Shapiro,The Daily Wire,3646
103739458754360,CNN+,"WarnerMedia, LLC",3616
225732394106491,American Cancer Society Cancer Action Network South Dakota - ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,3542
347063211984370,Fed of American Hospitals,Federation of American Hospitals,3379
191195674423572,Great Plains Tribal Leaders Health Board,GREAT PLAINS TRIBAL CHAIRMEN'S HEALTH BOARD,3294
1155212867963791,AFP Action,"AMERICANS FOR PROSPERITY ACTION, INC.(AFP ACTION)",3222
63002536261,John Thune,FRIENDS OF JOHN THUNE,2956
2025785507702182,Avoid Opioid SD,South Dakota Department of Health and Social Services,2903
108869371614890,Steve Haugaard,Haugaard for Governor,2897
1670801766300364,Joel Arends for Lincoln County Commission,Joel Alan Arends,2831
18982436812,ACLU,American Civil Liberties Union,2716
85452072376,Newsmax,"NEWSMAX MEDIA, INC.",2674
293807357774812,Run for Something Action Fund,Run For Something,2520
123192635089,GOP,REPUBLICAN NATIONAL COMMITTEE,2418
1593518174052711,Candace Owens,Daily Wire,2347
92925746942,Judicial Watch,Judicial Watch,2162
385473284886474,Hillsdale College,Hillsdale College,1880
97279934919,bp America,BP CORPORATION NORTH AMERICA INC.,1772
109520054693011,Trump Updates,Save America Joint Fundraising Committee,1690
40217893542,AIPAC,AIPAC,1655
76470053424,TIAA,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,1633
113764163506431,Senator Jessica Castleberry,Jessica Castleberry for SD Senate,1552
102839045653802,Merkouris For Council,Merkouris for Council,1546
140499052681592,Bank of the West,BANK OF THE WEST,1544
107075448568580,"Pinnow for House-Butte County, Harding County and Northern Perkins County",Pinnow for House,1445
103640025552987,Lisa Rave for Senate,Lisa Rave for Senate,1385
233612315233706,Taneeza for Sioux Falls,Taneeza for Sioux Falls,1349
570092813023833,Matt Walsh,The Daily Wire,1340
105292222075376,Tony for South Dakota,Friends of Tony Venhuizen,1308
134498556891640,Val Demings,Val Demings for U.S. Senate,1285
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,1268
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,1223
101804019136707,Wendi Hogan for Lincoln County District 1 Commission,Wendi Hogan for Lincoln County District 1 Commission,1221
27544763621,Prison Fellowship,Prison Fellowship,1147
100289605857598,United Solutions,United Solutions,1080
201248453800242,My Pay My Say,Mackinac Center for Public Policy,1073
109949628369320,SD Strong PAC,South Dakota Strong Pac,1073
362926986863,Dusty Johnson for Congress,FRIENDS OF DUSTY JOHNSON,1063
106511001004935,Casey Crabtree for SD Senate,Crabtree for SD,1051
1461100540775171,The Tuttle Twins,LIBERTAS INSTITUTE,1040
140357056032320,NEA Today,National Education Association,1024
786666294709366,South Dakota State Treasurer Josh Haeder,State Treasurer Unclaimed Property Division,1019
106764057786334,United Today Stronger Tomorrow,"United Today, Stronger Tomorrow",1008
46093654473,National Republican Congressional Committee,NRCC,1003
1954505561455608,Paul TenHaken,Next Generation Leadership PAC,998
110022477032429,Admiral Mike Franken,"MICHAEL FRANKEN FOR IOWA, INC",988
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,979
42872222699,Dana Loesch,The Association of Mature American Citizens Inc,969
38235851310,USA for UNHCR,UNITED STATES ASSOCIATION FOR UNHCR,962
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,944
114008535880,Foundation for Individual Rights in Education,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,940
9324910069,NRSC,NRSC,918
110482508135767,Sarah for Sioux Falls,Sarah for Sioux Falls,917
926217950869109,"TJ Cameron Political Candidate & Resident of Brandon, SD",Tj Cameron,885
2099566776755945,Rep. Dusty Johnson,Congressman Dusty Johnson,867
85337666730,Republican Governors Association (RGA),REPUBLICAN GOVERNORS ASSOCIATION,844
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",833
102391291904684,Marcus Flowers For Congress,Marcus Flowers for Congress,824
8934429638,Planned Parenthood Action,Planned Parenthood Action Fund,759
15771560300,Earthjustice,EARTHJUSTICE,753
17002121901,Lancôme,L OREAL USA,734
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,732
2353537341582545,Proud Patriots,Proud Patriots,730
100992801635617,Conservative-American.org,Conservative American Strategies,724
160513344045084,John Neely Kennedy,"John Kennedy for Us, Inc",724
49651563727,Live Action,Live Action,713
30914589895,The International Fellowship of Christians and Jews,INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS INC,710
113553048669158,Rick Scott,RICK SCOTT FOR FLORIDA,704
228754857151053,House Majority PAC,House Majority PAC,702
100112308053813,South Dakotans for Better Marijuana Laws,South Dakotans for Better Marijuana Laws,695
51405613519,Focus on the Family,Focus on the Family,692
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,689
431891506856669,Dove,Unilever,682
96935476345,Democratic Governors Association (DGA),"Democratic Action, democraticgovernors.org, not authorized by any candidate or candidate's committee.",671
109214993243,South Dakota Republican Party,South Dakota Republican Party,668
103565195134756,America First Policy Institute,America First Policy Institute,654
101715132414796,Ben Kyte for Minnehaha Auditor,Vote Ben Kyte,650
107456714922179,Grid,Grid News,646
108898301636676,Schoenbeck for House,Schoenbeck for House,620
106908515333768,Drew Peterson for District 19,Drew Peterson for District 19,617
114710126648118,Republican Dogs,Republican Dogs,609
100104419147228,Do Good Chicken,DO GOOD FOODS LLC,598
106675635233894,Pam Cole for Council,Cole for Council,590
148494598849,Milken Educator Awards,MILKEN FAMILY FOUNDATION,580
11791104453,NRDC,Natural Resources Defense Council,579
107716181812392,Amber Arlint for SD House,Amber Arlint for SD House,573
100146652437834,Life is For Thriving,Life is For Thriving,572
829786213807107,"SC Johnson, A Family Company","S. C. Johnson & Son, Inc.",572
106168648211897,Charles W. Herbster,Herbster for Nebraska,564
109396544993347,Save America,Future Tech Product,560
101743625780251,Truckers for Freedom,"GREAT AMERICAN PATRIOT PROJECT, INC",559
1780867608827439,H Fisk Johnson,"S. C. Johnson & Son, Inc.",553
158791100909689,Concerned Veterans for America,Concerned Veterans for America,552
266572105200167,Advancing Americans Group,Advancing Americans Group,551
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,539
143528022388140,The Allstate Foundation,The Allstate Foundation,536
106777241951093,Check Mark for Mayor,Friends of Mark Carstensen,533
69983322463,Ted Cruz,TED CRUZ FOR SENATE,530
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,530
20531316728,Facebook App,"Facebook, Inc.",522
443329669123990,USAFacts,USAFacts Institute,521
166618413413767,Jay Sekulow,American Center for Law and Justice,509
57940793932,AARP South Dakota,AARP,497
