Page ID,Page name,Disclaimer,Amount spent (USD)
101481584557260,Help Asheville Bears-HAB,Heather Christina Williams,≤100
202200909969136,Diane Dixon,Diane Dixon for Assembly 2022,≤100
106771155293553,Jeffery Woltkamp for San Joaquin County Auditor-Controller,Jeff Woltkamp for Auditor-Controller 2022,≤100
116792115177841,Megan Kerr,Megan Kerr for City Council 2022,≤100
100537089311344,Catalyst Housing Group,Catalyst Housing Group,≤100
609392489162556,Pat Bates,Pat Bates For Supervisor,≤100
580610428636345,Fight for $15,Fight for $15,≤100
102082329165191,Stockton Now,JOSH HARDER FOR CONGRESS,≤100
191687731517,Dr. Raul Ruiz,DR. RAUL RUIZ FOR CONGRESS,≤100
455917944481699,Senator Brian Jones,Senator Brian W. Jones,≤100
219242560293,Meals on Wheels America,Meals on Wheels,≤100
100841301990335,Shanti Landon for Placer County Supervisor,Shanti Landon for Placer County Supervisor,≤100
103276641416832,The Juggernaut Project,JUGGERNAUT PROJECT LLC,≤100
167586229923327,World Food Program USA,World Food Program USA,≤100
385449358219158,Sheriff Tom Ferrara,Re-Elect Tom Ferrara for Solano County Sheriff 2022,≤100
34362997676,United States Holocaust Memorial Museum,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,≤100
270623392879,San Francisco Foundation,"SAN FRANCISCO FOUNDATION, THE",≤100
101445435512612,"Coalition for Public Safety Reform, Training and Transparency","Coalition for Public Safety Reform, Training and Transparency",≤100
112262300499479,Teresa Keng for CA State Assembly,Teresa Keng for CA State Assembly,≤100
1522379728063829,Healthy World for All,RESOURCES LEGACY FUND,≤100
633966210019788,"Terry Withrow Stanislaus County Supervisor, District 3",Terry Withrow for Supervisor 2022,≤100
149304218440207,Chula Vista Police Officers' Association,Chula Vista Police Officers Association,≤100
108456245167527,Joaquín Beltrán for Congress,JOAQUIN BELTRAN FOR CONGRESS,≤100
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,≤100
279798632466565,Vivian Moreno,Vivian Moreno for City Council 2022,≤100
108957768444235,Yes on E for Millbrae Schools,"MILLBRAE - SUPPORT OUR SCHOOLS, YES ON E",≤100
223895442030,Watershed Watch Campaign,Santa Clara Valley Urban Runoff Pollution Prevention Program,≤100
101967468288183,James Coleman for State Assembly,James Coleman for State Assembly 2022,≤100
101831013191301,The California Coast,California Coastal Commission Public Education Program,≤100
107069818607169,Krishna Abrams for Solano County DA,Krishna Abrams for District Attorney 2022,≤100
1416233548632028,Elbert Holman for County Supervisor,Elbert Holman for County Supervisor 2022,≤100
100150481787475,Re-Imagine L.A. County,La Defensa,≤100
110459848285066,Christy Lozano for Santa Barbara County Superintendent of Schools,Lozano for County of Santa Barbara Superintendent of Schools 2022,≤100
106935271991559,Yes on H for Hillsborough Schools,STRONG AND SAFE HILLSBOROUGH SCHOOLS - YES ON H,≤100
102931712420431,Realtors for Steel,National Association of REALTORS®,≤100
6204742571,Sierra Club,SIERRA CLUB,≤100
100317428106619,Zero Waste Marin,Zero Waste Marin,≤100
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,≤100
106089922044559,Re-Elect Norma Galindo - IID Director Division 5,COMMITTEE TO REELECT NORMA SIERRA GALINDO IID DIRECTOR DIVISION 5-2022,≤100
101314445542653,California Property Rights,California Property Rights Association,≤100
81517275796,UNICEF USA,UNITED STATES FUND FOR UNICEF,≤100
29717379728,International Justice Mission,International Justice Mission,≤100
115906457773100,Mari Barke for OC Board of Education,Mari Barke for the Orange County Board of Education 2022,≤100
300992409852,Hoover Institution,Hoover Institution,≤100
273488016518926,Felipe Hernandez for Supervisor,Felipe Hernandez for Supervisor 2022,≤100
237896493045144,Charles Stone for San Mateo County Supervisor 2022,Charles Stone for San Mateo County Supervisor (FPPC #1416286),≤100
38235851310,USA for UNHCR,United States Association for UNHCR with Facebook ad credits,≤100
1771737573099442,Brooke Laine,Committee to Elect Brooke Laine Supervisor 2022,≤100
616143148590453,Elect Les Friedman,Lester Friedman for BH Council 2022,≤100
109021291807754,Realtors for Garcia,National Association of REALTORS®,≤100
101704558574021,Lucas Kunce,Lucas Kunce for Missouri,≤100
817567028361575,The Halcyon Movement,The halcyon movement,≤100
101757822542546,Victor Linares for Covina City Council,Paid for by Re-Elect Victor Linares for Council 2022,≤100
104840491642575,Dr Rafael for Congress,Dr Rafael Carcarmo,≤100
6502038524,First Book,FIRST BOOK,≤100
246319455385883,League of Women Voters of San Diego,League of Women Voters of San Diego,≤100
103649072250430,Jessica Cha for Judge,Cha for OC Judge 2022,≤100
1592284140810506,Gwenn Burud for Texas,Burud For Texas,≤100
125526924757672,Debra Lucero,Elect Debra Lucero,≤100
100609902648257,Dashboard.Earth,DASHBOARD EARTH INC,≤100
103568855184965,Geoff Auslen for Supervisor,Geoff Auslen for Supervisor 2022,≤100
605168822998856,314 Action,314 ACTION FUND,≤100
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",≤100
226354619316961,Mary Knox for Contra Costa District Attorney 2022,Mary Knox for Contra Costa District Attorney 2022,≤100
213047252132555,Laurie Davies,Laurie Davies for State Assembly 2022 Campaign ID: 1435669,≤100
546066468753446,Black Health Matters,BLACK HEALTH MATTERS FOUNDATION INC,≤100
100422152656182,Butte Forward,"Butte Forward PAC, Opposing Debra Lucero for Supervisor 2022",≤100
109520054693011,Trump Updates,Save America Joint Fundraising Committee,≤100
101253125920004,Trails for Truckee - YES on Measure U,"Committee for Trails – Yes on U, FPPC# 1446479",≤100
101230949007183,"Bien Doan for San Jose City Council D7, 2022",Bien Doan for San Jose City Council,≤100
104184555633348,Cody Petterson for School Board,San Diego Education Association,≤100
112579087753247,Mel Wilson,Mel for LA Mayor 2022,≤100
58736997707,Marco Rubio,Marco Rubio for Senate,≤100
103930738317644,Derek Marshall for Congress,DEREK MARSHALL FOR CONGRESS,≤100
244273215652581,Friends of Scott Alvord for Placer County Supervisor,Friends of Scott Alvord for Placer County Supervisor District 2 2022,≤100
46093654473,National Republican Congressional Committee,NRCC,≤100
109467094912730,No Way Greenway 2022,No Way Greenway,≤100
117437204982602,American Wild Horse Campaign,American Wild Horse Preservation Campaign,≤100
108797828418019,"Annette Yee Steck for Monterey County Board of Education, Trustee Area 1","Annette Yee Steck for Monterey County Board of Education, District 1",≤100
349146932501351,Jasmin Rubio,Paid for by Jasmin Rubio for Assembly 2022 FPPC ID #1446741,≤100
107567985260291,Yes on G for Mill Valley Schools,SAFE AND MODERN MILL VALLEY SCHOOLS - YES ON G,≤100
1530580173871992,Art Kaskanian - Gardena City Council,Art Kaskanian for Council 2022,≤100
263660536994398,City of Laguna Beach - Government,City of Laguna Beach,≤100
323591707707048,Contra Costa Republican Party,CONTRA COSTA REPUBLICAN PARTY (FED),≤100
103221545591170,Ben J. Benoit for Auditor-Controller,Benoit for Auditor-Controller 2022,≤100
110523044436,Patrick Kennedy,Patrick Kennedy for Supervisor 2022,≤100
134452023239984,Human Coalition,Human Coalition,≤100
439981919469610,Mayor Catherine Blakespear,Catherine Blakespear for Senate 2022,≤100
51379424899,Mercy Ships,MERCY SHIPS INTERNATIONAL,≤100
23790541544,Democrats,DCCC,≤100
9694956217,Animal Legal Defense Fund,ANIMAL LEGAL DEFENSE FUND,≤100
166885010051599,"Landerholm Immigration, APC","Landerholm Immigration, A.P.C.",≤100
109769864735092,Peter Ortiz for City Council,Peter Ortiz for San Jose City Council District 5 2022,≤100
103552914774916,Science Moms,Potential Energy Coalition Inc,≤100
101400339179844,Hector Delgado for Covina City Council,Hector Delgado for City Council 2022,≤100
263278527906342,June Cutter,Cutter for Assembly 2022,≤100
311536622860495,SoCal Daily Pulse,SoCal Daily Pulse,≤100
1949064322040283,Principles,"Principles, LLC",≤100
169597416843751,Stand Up America,Stand Up America,≤100
100373975829221,Fòs Feminista Org,Fòs Feminista,≤100
72073533840,Eric Lucan for Supervisor,Eric Lucan for Supervisor,≤100
291391109320335,Cooke for Congress,COOKE FOR CONGRESS,≤100
109201268308861,Dr. Joni for Long Beach City Council - District 9,Oddie for Council 2022,≤100
101821305674275,Tina Nieto Monterey County Sheriff 2022,Tina Nieto Sheriff 2022,≤100
101811742432226,Kevin Mullin for Congress,KEVIN MULLIN FOR CONGRESS,≤100
111199351501480,David Shepard for Senate,Shepard for Senate 2022,≤100
681626158940626,Mission Roll Call,Americas Warrior Partnership,≤100
8811611493,Hester Street,Hester Street,≤100
166732173519455,Suzette Martinez Valladares,Suzette Martinez Valladares for Assembly 2022,≤100
100666119255977,Terry Elliott for City Council - 2nd Ward,Elliott for Council,≤100
147447783311,Charlie Crist,"Charlie Crist, Democrat for Governor",≤100
1958912674200535,The Pour Over,Pour Over,≤100
103494271832074,Durfee for Supervisor,Peter Durfee for Supervisor,≤100
488017567971705,Martín Chávez for Supervisor,CHAVEZ FOR SUPERVISOR 2022,≤100
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",≤100
188135090554,Housing Action Coalition,Bay Area Housing Advocacy Coalition,≤100
101716172441500,Brennan Center en Español,"WILLIAM J. BRENNAN CENTER FOR JUSTICE, INC.",≤100
38897314734,Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",≤100
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),≤100
110991928175144,Tysonforcongress,TYSON FOR CONGRESS,≤100
101957862519154,Realtors for Harder,National Association of REALTORS®,≤100
100637832389814,Lily For School Board 2022,Lily Higman for School Board 2022,≤100
158505287559920,Save the Storks,Save the Storks,≤100
111139571590008,The Shift with Georgian and Winnie Banov,Global Celebration,≤100
104850658901214,California Burial Benefits,Heartwork Global,≤100
255062275778,Tim Tebow Foundation,TIM TEBOW FOUNDATION,≤100
103186015676825,Dan Miles For Long Beach City Auditor,Dan Miles For Long Beach City Auditor FPPC #1445906,≤100
114625730266879,The Republican Accountability Project,Defending Democracy Together,≤100
112642477582238,Mericanaf,AAF Nation,≤100
5435784683,Greenpeace USA,"GREENPEACE, INC.",≤100
745304825534862,Steve Scalise,Team Scalise,≤100
105963662043421,Brandon Bean for Placer County Sheriff,Bean 4 Sheriff,≤100
103498174974168,"Dr. Daniel Lee, DSW, MSW",DANIEL LEE FOR CONGRESS,≤100
89336510798,American Friends of the Hebrew University,American Friends of Hebrew University,≤100
101252415820183,Veterans Choice,Tech Review Products,≤100
393932827634250,Dissent Pins,Common Practice,≤100
6514736316,Walden University,Walden University,≤100
1783580245292461,Juan Villegas for Supervisor District 2,Villegas for Supervisor 2022,≤100
22067606728,Allen West,The Association of Mature American Citizens Inc,≤100
252814820267,HIAS,HIAS,≤100
101170995585498,Sherine Smith for OC Board Of Education,Sherine Smith for Orange County Board of Education 2022,≤100
210820618956311,Community Change Action,Community Change Action,≤100
290548664672,First Liberty,First Liberty Institute,≤100
11111618026,Union of Concerned Scientists,"UNION OF CONCERNED SCIENTISTS, INC.",≤100
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,≤100
109757512407510,Diane Harkey For Orange County Supervisor,Diane Harkey for Supervisor 2022,≤100
638673103424933,Retired Americans PAC,Retired Americans PAC,≤100
15503839732,Peter G. Peterson Foundation,Peter G. Peterson Foundation,≤100
1700801930183464,Janice Parvin for Supervisor 2022,Janice Parvin for Mayor,≤100
109320440856128,Together Beat Hate,"Foundation to Combat Anti-Semitism, Inc.",≤100
146527778849265,Satra Zurita,"SATRA ZURITA FOR COMPTON SCHOOL BOARD 2022, ID# 1307267",≤100
1030033303709695,Venice Pride,VENICE PRIDE,≤100
19746387261,Humane Society International,Humane Society International,≤100
308282075892553,Sacramento County - Government,Sacramento County Voter Registration and Elections,≤100
628642814447317,Pastor Brian E Hawkins,Brian Eugene Hawkins,≤100
193963674061278,Cindy Chávez,Cindy Chavez for Mayor 2022,≤100
135137586501712,Placer County Deputies,Placer County Deputy Sheriffs' Association,≤100
30090692503,City of West Hollywood Government,City of West Hollywood,≤100
107037438378143,Lead With Gratitude,Stand For Patriots,≤100
103589919028939,Lisa Sparks for OCBE,Lisa Sparks for OC Board of Education,≤100
107168898379486,Speed & Scale,Speed & Scale,≤100
102401619113610,José Altamirano for Board of Equalization,Jose S. Altamirano for Board of Equalization Dist 1-2022,≤100
203583423017526,National Immigration Law Center,National Immigration Law Center,≤100
123433462382123,Cora Neumann,CORA FOR MONTANA,≤100
102860968923438,Jessica Guerrero for AUHSD,Jessica Guerrero for AUHSD Trustee Area 1,≤100
6024998621,StoryCorps,StoryCorps,≤100
112105751380611,Shaun Dillon Strategies,Shaun Nickalaus Dillon,≤100
1475978805992832,Irvine Community News & Views,Irvine Community News & Views,≤100
100289605857598,United Solutions,United Solutions,≤100
104339952168466,Stan Caplan for Congress,Stan Caplan,≤100
109626480571262,Mike Murphy for Judge,Michael Thomas Murphy,≤100
102611121247972,Alton Wang,Alton Wang for Pasadena City College Board 2022,≤100
8002590959,Rainforest Action Network - RAN,RAINFOREST ACTION NETWORK,≤100
103238082298234,"Jennifer Barton for Solano Supervisor 2022, District 3",Jennifer Barton for Supervisor 2022,≤100
110604778123205,Scarbrough For Judge,"Scarbrough for Judge 2022, FPPC ID#1442784",≤100
107973311861682,Michael Shure for Congress,SHURE FOR CONGRESS,≤100
108164555138297,Duff4Judge,"Duff for Judge 2022, FPPC ID#1444306",≤100
111653864738545,Adam Schindler for Congress,ADAM SCHINDLER FOR CONGRESS,≤100
108534121652566,Internet For Growth,"Interactive Advertising Bureau, Inc.",≤100
201446296572389,Compassion in World Farming (USA),Compassion in World Farming Inc,≤100
228132537208218,Tammy Duckworth,TAMMY FOR ILLINOIS,≤100
209735355707526,San Benito County Democrats,San Benito County Democratic Central Committee,≤100
256043277748645,NetChoice,NETCHOICE,≤100
105387652130808,Mo Kashmiri For SCOE,Mo Kashmiri for Sacramento County Office of Education 2022,≤100
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",≤100
1074573352638190,"Michelle Ascencion, Ventura County Assistant Clerk-Recorder",Michelle Ascencion for Ventura County Clerk & Recorder 2022,≤100
114969827680839,United to House L.A.,United to House LA,≤100
105632651693953,Marisa Wood for Congress,MARISA WOOD FOR CONGRESS,≤100
100103769287518,Seydi Alejandra Morales for State Senate,Seydi Alejandra Morales for Senate 2022,≤100
109649741410976,Tim McCarthy for Supervisor 2022,McCarthy for Supervisor 2022,≤100
102096187807457,Tamika Hamilton,TAMIKA HAMILTON FOR CONGRESS,≤100
116344897738900,Crooked Chief,Crooked Chief,≤100
112959231285844,Gina Dockstader for IID Director Division 3,COMMITTEE TO ELECT GINA DOCKSTADER 2022 IID DIRECTOR DIVISION 3,≤100
291202417900754,Ground Game- Los Angeles,Ground Game LA,≤100
82223469060,ACN - Aid to the Church in Need,"AID TO THE CHURCH IN NEED, INC.",≤100
329076968099,ESTRELLA TV,CALIFORNIA DEPARTMENT OF PUBLIC HEALTH,≤100
602714436529710,End Citizens United,END CITIZENS UNITED,≤100
1847381592212124,Orange County Gun Owners,Orange County Gun Owners Political Action Committee,≤100
100958059164810,Michael Maher,Maher for Congress,≤100
100139812512377,George Marquez for District Attorney 2022,COMMITTEE TO ELECT GEORGE MARQUEZ FOR DISTRICT ATTORNEY 2022,≤100
103420761023331,David Kim,DAVID KIM FOR CONGRESS - CA,≤100
159512777444932,FPA Women's Health,Family Planning Associates Medical Group Inc.,≤100
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,≤100
100146652437834,Life is For Thriving,Life is For Thriving,≤100
1361240077226182,Seth Weathers,Michael Seth Weathers,≤100
227764782729,AMERICAN - STRONG!,American Strong LLC,≤100
6580173137,Alan Grayson,COMMITTEE TO ELECT ALAN GRAYSON,≤100
114891551199746,Valley Power - Re-Elect Norma Sierra Galindo and Alex Cardenas to IID,San Diego-Imperial Counties Labor Council AFL-CIO,≤100
184347945030596,"Hollister Mayor, Ignacio Velazquez",Ignacio Velazquez,≤100
110637987532434,TCCC -Tribal Community Coordinating Center,"EDUCATION, TRAINING, AND RESEARCH ASSOCIATES",≤100
38882699096,Polaris,POLARIS PROJECT,≤100
105287065105061,Glenn Church For Supervisor,Glenn Church for Supervisor 2022,≤100
101331212501656,Mike Frye for SLO Superior Court Judge,Mike Frye for San Luis Obispo Superior Court Judge 2022,≤100
8492293163,Environmental Defense Fund,Environmental Defense Fund,≤100
314499212242,Pfizer,Pfizer Inc.,≤100
443329669123990,USAFacts,USAFacts Institute,≤100
107937948360986,Laura Avila For Assessor-Recorder 2022,Laura Jeanne Avila,≤100
109831304980314,Gary Slossberg for Judge 2022,Gary Slossberg for Judge Office 7 2022,≤100
43821078871,Transport Workers Union (TWU),Transport Workers Union of America,≤100
102987278979824,Thomas Allison for Judge,Thomas Allison for Los Angeles County Superior Court Judge 2022,≤100
60326619815,Asian Pacific American Institute for Congressional Studies (APAICS),Asian Pacific American Institute for Congressional Studies (APAICS),≤100
124899003105176,Home Solar Pros,Energy Genesis Inc.,≤100
359477377917,American Federation for Children,American Federation for Children,≤100
103309041435006,Healthcare Agents,Healthcare Agents,≤100
115379705206001,U.S. Department of Homeland Security Blue Campaign,U.S Department of Homeland Security Blue Campaign,≤100
50982313030,Food & Water Watch,Food & Water Watch,≤100
100201595976628,Lesley Barlow for Superior Court Judge,Lesley Barlow Gomes for Superior Court Judge 2022,≤100
373814729643508,Let America Vote,Let America Vote PAC and National Democratic Redistricting Committee,≤100
38471053686,Elizabeth Warren,"WARREN DEMOCRATS, INC.",≤100
187005858017014,Climate Power,Climate Power,≤100
130945114804,World Jewish Congress,WORLD JEWISH CONGRESS AMERICAN SECTION INC,≤100
116933488381916,Butte County Democratic Party,BUTTE COUNTY DEMOCRATIC CENTRAL COMMITTEE,≤100
135298176481584,Marine Corps Scholarship Foundation,Marine Corps Scholarship Foundation,≤100
103945768988283,ObamacarePlans.com,Obamacareplans,≤100
23875187730,Feeding America,Feeding America,≤100
765097033535684,Nova Ukraine,Nova Ukraine with Facebook ad credits,≤100
256827604403,David Rogers,David Rogers for Supervisor,≤100
108118933908193,Next Level Goods,NextlevelGoods LLC,≤100
110151825012670,Urban Empowerment Action PAC,"URBAN EMPOWERMENT ACTION PAC, INC.",≤100
34370387440,JDRF,JDRF INTERNATIONAL,≤100
711478725532801,Civiqs,Civiqs,≤100
620971308087584,"Nima Novin for City Council, Long Beach District 3",Nima Novin for City Council 2022,≤100
278845882737338,Christopher F. Rufo,Christopher F. Rufo,≤100
108904228401872,Joanna Rauh for San Jose City Council,Joanna Rauh for City Council 2022,≤100
195530355493,Chicks On The Right,The Association of Mature American Citizens Inc,≤100
1784931335068328,FX3: Farrell Financial Freedom,Farrell Financial Freedom,≤100
143329509024,Citizens Against Lawsuit Abuse,Citizens Against Lawsuit Abuse,≤100
1500926870199103,Dr. Tecoy Porter Sr.,Tecoy Porter for Assembly 2022,≤100
851358291543341,Elect Rob Rennie - State Assembly,Rob Rennie for Assembly 2022,≤100
104295601633638,American Cornerstone Institute,American Cornerstone Institute Inc,≤100
35715544220,Stand.earth,Stand.earth,≤100
100565812550647,Elect Mark Guillen 2022,Guillen for City Council 2022 (FPPC ID #1444544),≤100
104214232155409,Rosemary Kamei for San Jose City Council District 1,Rosemary Kamei for San Jose City Council District 1,≤100
1914246298655769,American Funeral Benefits & Services,Heartwork Global,≤100
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,≤100
173913453412212,Re-Elect Michelle Hutchins Mendocino County Superintendent of Schools,Elect Michelle Hutchins County Superintendent 2022,≤100
420366951325550,Blake Hooper for Supervisor 2022,Blake Hooper for Supervisor 2022,≤100
107391351117812,National Women's Law Center Action Fund,National Women's Law Center Action Fund,≤100
218566214841042,3M,3M COMPANY,≤100
1061240530648502,Joe E. Collins III,JOE COLLINS FOR CONGRESS,≤100
112600128131825,Ahorros Mayores,Seniors Today USA,≤100
878739828837848,Emmett Badar,Emmett Badar for San Dimas Mayor,≤100
100318064774222,"Kim Nguyen for Orange County Supervisor, District 2",Kim Bernice Nguyen for Orange County Supervisor,≤100
13867925345,Equality Florida,Equality Florida,≤100
100655839256705,Jon Kaji for City Council 2022,Jon Kaji for City Council 2022,≤100
380307012173800,American Farming Flags,American Farming Flags,≤100
113665047899251,Lori Saldana,Lori Saldaña for City Council 2022,≤100
112515694800376,America First Patriots,Tomer Barazani,≤100
2404918886457444,Mariela Salgado for Long Beach City Council,Salgado for Long Beach City Council 2022,≤100
