Page ID,Page name,Disclaimer,Amount spent (USD)
97586699504,Environmental Film Festival in the Nation's Capital,ENVIRONMENTAL FILM FESTIVAL IN THE NATIONS CAPITAL,≤100
47016231622,AFROPUNK,AFROPUNK WORLDWIDE LLC,≤100
2584963601575757,Yootopian,The Yootopian,≤100
111474151338202,Committee to Elect Kari MacRae,MacRae committee,≤100
1881534942159746,Comedian Jeremy Nunes,Front Porch Entertainment Inc,≤100
122671561263552,Committee for Better Banks,"COMMUNICATIONS WORKERS OF AMERICA, AFL-CIO, CLC",≤100
106224297647373,SAVE CWA,Chester Water Authority,≤100
105331281509462,Congressman Jake LaTurner,Office of Congressman Jake LaTurner,≤100
459463784107416,Eli Nicolosi,Eli Angelo Nicolosi,≤100
620769971337937,John Moolenaar,Moolenaar for Congress,≤100
120945717945722,Uber,Uber,≤100
220538341415523,The Satanic Temple,The Satanic Temple,≤100
104972115482686,"Alma Hernandez for Superior Court Judge, Seat #30",Alma Hernandez for Judge,≤100
102897994487959,Radooga_com,These ads ran without a disclaimer,≤100
101301278284850,Ken Leon Guerrero for Senator,Ken Leon Guerrero for Senator,≤100
103003588663839,Eve T. Shuman,Friends of Eve T. Shuman,≤100
112931621406069,"Madeline Pasimio, DDS",Madeline V. Pasimio,≤100
594519783957655,Citizens for National Security,Citizens For National Security,≤100
128103650601995,The Conservative Caucus,CONSERVATIVE CAUCUS INC,≤100
207901812670026,theSkimm,These ads ran without a disclaimer,≤100
1634918106800697,Caleb-Michael Files,CALEB-MICHAEL FILES,≤100
86959124863,Rasmussen Reports,These ads ran without a disclaimer,≤100
100416560012896,Friends of the Everglades,FRIENDS OF THE EVERGLADES INC,≤100
328895750455719,"Matt Willhite for Palm Beach County Commissioner, District 6","MATT WILLHITE, DEMOCRAT, FOR PALM BEACH COUNTY COMMISSIONER, DISTRICT 6",≤100
395116880560218,ActiveBeat,These ads ran without a disclaimer,≤100
135528903145833,Peter Ohtaki,Paid for by Ohtaki for Congress,≤100
100711018878621,Jennifer Kuyrkendall Griffin for Suwannee County Judge,Jennifer Kuyrkendall Griffin for Suwannee County Judge,≤100
1476242905788758,Nick DiCeglie,"Nick DiCeglie, Republican, For State Senate",≤100
105339821829330,Dr. Mariela Roca for Congress,ROCA FOR CONGRESS,≤100
627951147293090,Fat Finger,Fat Finger LLC,≤100
163302087408673,Stop The Donald,Stop the Donald,≤100
2183706955274198,Stephen Varela for Senate District 3,The Committee to Elect Varela for SD 3,≤100
109374912424067,Drew McKissick,DrewMcKissick.com,≤100
209215269640266,Infinite Zion Farms,These ads ran without a disclaimer,≤100
915656035153394,Oceanites,OCEANITES INC,≤100
664883053648633,Italian Sons and Daughters of America,ITALIAN SONS & DAUGHTERS OF AMERICA INC,≤100
114000234614859,1962 PAC,1962 PAC,≤100
134312830086,Jimmy Gomez,JIMMY GOMEZ FOR CONGRESS,≤100
105911137978626,Sawyer Smith for Stoddard County Prosecuting Attorney,Citizens for Sawyer Smith,≤100
100124709108034,Patriot One News,Matt Clark Agency,≤100
100588181565071,Stephanie Vigil for Colorado House,Committee to Elect Stephanie Vigil,≤100
38236386996,LSU Press,LSU Press,≤100
96286403078,iHeartDogs.com,These ads ran without a disclaimer,≤100
101930385197156,Alianza Center,"Alianza Center, Inc.",≤100
1901680473396407,Assemblymember Eloise Gómez Reyes,Assemblymember Eloise Reyes,≤100
1817346558513692,Keith Pekau,PEKAU FOR CONGRESS,≤100
175672252499829,Trending America,Trending Views,≤100
103530021364583,Carolina Forward,North Carolina Forward,≤100
449532451834913,Fishers Finery,Fishers Finery,≤100
107846228557937,Glenn Kaplan 4 Congress,GLENNKAPLAN4CONGRESS,≤100
1907921789531594,The History of Black Philadelphia,Gregory L Johnson,≤100
133012286771509,Alaska Family Action,Alaska Family Action,≤100
101513908193475,Manny Kess,Manny For Nevada,≤100
138434734461,CIIS Public Programs,CIIS Public Programs,≤100
356694868478698,Arizona Retirement Security Coalition,NATIONAL PUBLIC PENSION COALITION,≤100
1376465702586897,Coloradans for Responsible Energy Development,Coloradans for Responsible Energy Development,≤100
107382338659205,The jam movement,These ads ran without a disclaimer,≤100
232201568659,Pacific Justice Institute,PACIFIC JUSTICE INSTITUTE,≤100
194626061640,Republican Party of Orange County,Republican Party of Orange County,≤100
102537901950568,CO Minds Over Mass Shootings,CO MINDS OVER MASS SHOOTINGS,≤100
74470852653,Mike Pompeo,Champion American Values PAC,≤100
248390427094043,American Liberty News,Elliance Digital Media,≤100
100655839256705,Jon Kaji for City Council 2022,Jon Kaji for City Council 2022,≤100
112912573793125,Rise Up for Justice,Avrom L Altman,≤100
108756121699600,Brandon S Newman,Brandon Scott Newman,≤100
287177021453683,Kevin Muldoon,MULDOON FOR SUPERVISOR,≤100
101262175560449,Chris Latvala for Pinellas,Suncoast Better Government Committee,≤100
106335427833902,Shebreh Kalantari-Johnson for Santa Cruz County Supervisor,Shebreh Kalantari-Johnson for Santa Cruz City Council 2020,≤100
100254848277168,o2 Utah,O2 Utah,≤100
103268535136076,Supervisor Mani Grewal,Mani Grewal for Supervisor 2022,≤100
101328427993014,I'm Just Me,"FOREVER ME, LLC",≤100
109389984777775,Garrett Barton,Barton for Congress,≤100
561225817361758,Citizens Take Action,Citizens Take Action,≤100
104334972240670,Eric Isaac for Judge,Eric Isaac for Judge,≤100
100113752601011,Ben Zhang for Arcadia Unified School District's Board of Education,Ben Zhang for Arcadia Unified School District,≤100
602839483200920,Nathan Magsig,Magsig for Congress,≤100
109178105053488,Friends of Carrie Blumert,These ads ran without a disclaimer,≤100
103420761023331,David Kim,DAVID KIM FOR CONGRESS - CA,≤100
107991924112665,180 Degrees Solar,These ads ran without a disclaimer,≤100
461530314600399,Common Sense American Politics,Common Sense American Politics,≤100
143063095713907,Hep,"CDM PUBLISHING, LLC",≤100
168163455318936,Affordable Energy Future,Affordable Energy Future,≤100
109823948108045,Lee for U.S. Senate,LEE FOR WISCONSIN,≤100
569376653152915,Senator Jason Gallion,Friends of Jason Gallion,≤100
100531408739695,Shervin Aazami for Congress - CA32,SHERVIN AAZAMI FOR CONGRESS,≤100
106926408261032,Battleground South,Battleground South,≤100
102511694998244,Genocide Prevention in Ethiopia,These ads ran without a disclaimer,≤100
104288381188176,Melissa Smith for a Thriving Montana,MONTANANS FOR MELISSA SMITH,≤100
101418125746564,Lori D. Wilson,Lori Wilson for Assembly 2022,≤100
47086345822,The Praxis Project,PRAXIS PROJECT INC,≤100
111876038832252,Croton Democrats,Democratic Committee of the Village of Croton-on-Hudson NY,≤100
103724108992441,Katy Young Yaroslavsky for City Council,KATY YOUNG YAROSLAVSKY FOR CITY COUNCIL 2022,≤100
1530580173871992,Art Kaskanian - Gardena City Council,Art Kaskanian for Council 2022,≤100
628891490457484,Nancy Mace,NANCY MACE FOR CONGRESS,≤100
168111207046729,The Field's Edge,FIELDS EDGE,≤100
1399736660066130,Jews for a Secular Democracy,SOCIETY FOR HUMANISTIC JUDAISM,≤100
111298358062755,Wes Moore for Maryland,Wes Moore for Maryland,≤100
106546698672430,"Safe, Strong Torrance",Safe Strong Torrance Yes on SST,≤100
747783932079184,Jared Golden for Congress,COMMITTEE TO ELECT JARED GOLDEN,≤100
103434192376474,Tamiko4Sacramento,Alliance to Support the Middle Class,≤100
110178681546156,Ryan Eckroth for District 35 Senate,Ryan Eckroth Campaign Fund,≤100
126545090842652,Sean M. Spiller,Election Fund of Sean M. Spiller,≤100
104170231956881,Cornicelli for Congress,CORNICELLI FOR CONGRESS,≤100
1409123532712408,"Montgomery County, Maryland Young Republicans",Montgomery County YRs,≤100
106175678497318,Ciran Hadjian for City Council,Ciran Hadjian for Pasadena City Council 2022,≤100
70090474914,American Farmland Trust,"AMERICAN FARMLAND TRUST, INC",≤100
107618578223660,California Courier,California Courier,≤100
0,Instagram User 1485689465,These ads ran without a disclaimer,≤100
1867508750191335,Monuments For All,Monuments for All,≤100
107711061946310,Adorn ACC,These ads ran without a disclaimer,≤100
64423413086,The Four Winds Society,These ads ran without a disclaimer,≤100
115364585711,Lawyers' Committee for Civil Rights Under Law,LAWYERS' COMMITTEE FOR CIVIL RIGHTS UNDER LAW,≤100
269479249997,NSSF—The Firearm Industry Trade Association,National Shooting Sports Foundation,≤100
150468198331534,The David Pakman Show,The David Pakman Show,≤100
104283474825082,Epocℏ,Adam Matthew Fetters,≤100
540696523514752,Holcomb 4 State Representative,"Jeff Holcomb, Republican, for Florida State Representative",≤100
107745051538338,A Little Laughter Everyday,These ads ran without a disclaimer,≤100
196395247518,Ned Lamont,NED FOR CT,≤100
111113994922860,S. Shawn Thever for Los Angeles Superior Court Judge - Seat # 118,S. (Shawn) Thever for LA Superior Court Judge,≤100
151119378313327,Tony Evers,Tony for Wisconsin,≤100
104482607996255,Discourse Magazine,MERCATUS CENTER INC,≤100
43131954532,Maine Conservation Voters,Maine Conservation Voters,≤100
109180551590116,Dearbornscope,These ads ran without a disclaimer,≤100
488017567971705,Martín Chávez for Supervisor,CHAVEZ FOR SUPERVISOR 2022,≤100
181043537365438,Brian Scott for Pinellas County Commission,"Brian Scott, Republican, for Pinellas County Commissioner.",≤100
100496169211236,Carter Barrett for State House,CARTER BARRETT FOR STATE HOUSE,≤100
45372564473,The Mark Twain House & Museum,MARK TWAIN MEMORIAL,≤100
104182222225110,Change the Narrative,Change the Narrative,≤100
100794735723628,Nabeela Syed for State Rep,Friends & Family of Nabeela Syed,≤100
108586111338302,Hear Me Out America Podcast,Taylor Leigh Peters,≤100
1778815462139841,"Elizabeth Nelson, Democrat for Ann Arbor",Committee to Elect Elizabeth Nelson,≤100
155131494544162,"Center for the Study of White American Culture, Inc.",CENTER FOR THE STUDY OF WHITE AMERICAN CULTURE,≤100
272448910078392,Illinois Petroleum Resources Board,ILLINOIS PETROLEUM RESOURCES BOARD,≤100
1586241161699749,DeliverFund,DeliverFund,≤100
108476394845917,YES Greenway,YES Greenway,≤100
104482412160909,Jason Stone for Judge,Stone for Judge 2022,≤100
104815045414244,Wonder Why?,These ads ran without a disclaimer,≤100
106604714974098,MVP: Macon Violence Prevention,Macon Violence Prevention,≤100
109717227970342,Friends of Judge Sanjay Tailor,Friends of Judge Sanjay Tailor,≤100
20612127118,North Carolina Democratic Party,North Carolina Democratic Party,≤100
109748660821862,The Los Angeles Alliance For Human Rights,LA Alliance for Human Rights,≤100
109201724243641,Librockreport.net,Stephen Li,≤100
1570082353262795,YIMBY Action,YIMBY ACTION,≤100
2147704042159082,Kendra Horn,Kendra Horn for Senate,≤100
322732908805,Ohio Citizen Action,OHIO CITIZEN ACTION,≤100
100252138745855,Stanford Fraser,Friends of Stanford Fraser,≤100
101810652152706,Ship It Zero,PACIFIC ENVIRONMENT AND RESOURCES CENTER,≤100
615628355607126,Creative Society,Olga Simakova Schmidt,≤100
201715813977600,Nikki Fried,"Nikki Fried, Democrat, for Governor",≤100
2052545021697932,Survivors Lead,Survivors Lead Action Fund,≤100
110144047247100,Beverly Pingerelli AZ House,Vote Pingerelli,≤100
109126668426037,Paula Campbell for State Representative 1st District Republican,Paula Maria Campbell,≤100
188566445027941,One Nation Every Vote,One Nation Every Vote Inc,≤100
104196638061918,CarbonCollective,Carbon Collective,≤100
874662062886596,Sea Trees,Sustainable Surf,≤100
134452023239984,Human Coalition,Human Coalition,≤100
109883121341937,Imani Oakley for Congress,Oakley for Congress,≤100
169440273093442,The Center for Election Science,The Center for Election Science,≤100
122632207797666,David Alvarez,David Alvarez for Assembly 2022 Special Election,≤100
112740955502846,SOF Missions,These ads ran without a disclaimer,≤100
1999736710310261,"Sunny Park for OC Supervisor, District 4",Sunny Park for OC Supervisor 2022,≤100
60449667441,Family Research Council,FAMILY RESEARCH COUNCIL,≤100
481331019059116,The Published Reporter,The Published Reporter,≤100
110213778321900,David Gammon For County Commissioner,David Gammon For County Commissioner,≤100
100502085794104,Ellen Weaver for S.C. Superintendent of Education,Ellen for Education,≤100
103373519004702,Environmental Solutions Coalition,Environmental Solutions Coalition,≤100
898624880307051,Lou Lyras,These ads ran without a disclaimer,≤100
106672632011808,George Radanovich for Senate,George for Senate 2022,≤100
123857614319417,Texas Nationalist Movement,Texas Nationalist Movement,≤100
1616728165212478,Environmental Voter Project,"Environmental Voter Project, Inc.",≤100
225879060980,Habitat for Horses,HABITAT FOR HORSES INC,≤100
1989455101347558,Senator Dennis Hisey,Elect Dennis Hisey,≤100
131994543867785,New Nationalism.com,Robert Woodward Claude,≤100
115313960303691,The Tennessee Conservative,The Tennessee Conservative,≤100
104544891560230,Prolegis,Prolegis LLC,≤100
143774118973435,Jewish Federation of Greater Pittsburgh,JEWISH FEDERATION OF GREATER PITTSBURGH,≤100
196098536897,Texas Right to Life,Texas Right to Life,≤100
107114511660830,Janelle Anyanonu for New Mexico House District 19,Janelle for New Mexico,≤100
1492673654369368,Dr Scott Jensen,Dr Scott Jensen for Governor,≤100
103124871383500,Bourbon and History,Nicholas S Kane,≤100
1817609761794947,Santa Cruz County Greenway,Santa Cruz County Greenway,≤100
102979952395393,Joe McFadden for School Board,Joe Mcfadden,≤100
108310235885897,Haymarket Books,"CENTER FOR ECONOMIC RESEARCH AND SOCIAL CHANGE, INC. THE",≤100
351193978049,Alaskans Together For Equality,Alaskans Together For Equality,≤100
100133635664067,Clay Blazer for Cocke County Mayor,Clay Blazer,≤100
109868124226689,New Mexico Workers For Progress,New Mexico Workers For Progress,≤100
100608787966502,Blue Ripple Politics,ADAM SETH CONNER-SAX,≤100
228229007697380,Down Home North Carolina,We are Down Home,≤100
204623453392865,Angélica Dueñas for Congress - CA29,ANGELICA DUENAS FOR CONGRESS 2020,≤100
138228229539206,Neighborhood HealthSource,Neighborhood HealthSource,≤100
105762936143008,Uponor North America,Uponor North America Inc.,≤100
16695101734,National Association of Social Workers,These ads ran without a disclaimer,≤100
109303271538720,Mary Todd for Congress,MARY TODD FOR MONTANA,≤100
110468488981853,UNRWA USA,UNRWA USA,≤100
100414289205703,Robby Robbins for S.C. House,Robby Robbins for SC House 97,≤100
109500264607775,Ebony For Judge,Ebony M. Turner for Judge Campaign,≤100
127691390582,PHI,"PARAPROFESSIONAL HEALTHCARE INSTITUTE, INC.",≤100
179511138757688,Carteret County Democratic Party,Carteret Cty Democratic Executive Committee,≤100
1391625467725615,Elect Dr. John Cox for State Superintendent,Friends of Elect Dr. John Cox for State Superintendent,≤100
87377228013,Side with Love,UNITARIAN UNIVERSALIST ASSOCIATION,≤100
95426912609,Paola Gianturco Author,Paola Gianturco Author,≤100
187713745097888,Save the Alamo,Save The Alamo Committee,≤100
1571401929773000,North County  Climate Change Alliance,North County Climate Change Alliance,≤100
134104883363126,Culinary Services Group,CULINARY SERVICES GROUP,≤100
348322285305805,Nye County Commissioner Leo Blundo,COMMITTEE TO ELECT LEO BLUNDO,≤100
175335262547741,Dan Kildee,FRIENDS OF DAN KILDEE,≤100
8818063852,MSPCA-Angell,MASSACHUSETTS SOCIETY FOR THE PREVENTION CRUELTY ANIMALS,≤100
156481811081507,Publitics,Publitics,≤100
750133395083489,Global Rights For Women,GLOBAL RIGHTS FOR WOMEN,≤100
104431545336144,Rick Foster for OC Assessor,Rick Foster for Orange County Assessor 2022,≤100
204350233505116,Adrian Fontes for Arizona Secretary of State,Fontes for AZ. Authorized by Adrian Fontes.,≤100
253636542210507,Jeff Magrum for State Senate,Jeff Magrum for State Senate,≤100
106209031898095,David Marshall for LD7,David Marshall,≤100
148455980676060,Guy Nohra,Nohra for Nevada,≤100
2007361039550045,"Center for Free, Fair, and Accountable Democracy","CENTER FOR FREE, FAIR, AND ACCOUNTABLE DEMOCRACY, INC.",≤100
1444820465547227,Rank the Vote,Rank the Vote,≤100
109757512407510,Diane Harkey For Orange County Supervisor,Diane Harkey for Supervisor 2022,≤100
100262991978586,ThinkMissa,Marissa Christina Hernandez,≤100
133632327276283,Aprendiendo Medicare,"MEDSENIOR SAVINGS SOLUTIONS, LLC",≤100
700806360047982,CFG Action,Club for Growth Action,≤100
110684474130074,People for Opportunity,"People for Opportunity, Inc.",≤100
6817268395,Campus Pride,CAMPUS PRIDE INC,≤100
367292494407,AJC - American Jewish Committee,These ads ran without a disclaimer,≤100
104916968538177,TIS 이주공사,TIS VISA CORPORATION,≤100
102047708815195,The Putting Moms First Project,Hannah Marie Ming,≤100
83960796709,Institute for Southern Studies,INSTITUTE FOR SOUTHERN STUDIES INC,≤100
103672154881509,Blue Slate,Blue Slate,≤100
1922774311344189,SacTown Talks,SacTown Talks,≤100
190990064264722,YWCA Evanston/North Shore,YWCA Evanston North Shore,≤100
2404918886457444,Mariela Salgado for Long Beach City Council,Salgado for Long Beach City Council 2022,≤100
65538457518,The Village Square,"TO THE VILLAGE SQUARE, INC.",≤100
1472646719660267,The Maggie Phair Institute for Democracy and Human Rights,Maggie Phair Institute for Democracy and Human Rights,≤100
108676101749383,"James Dickens, 12th Judicial District Court Judge Candidate",Dickens for Judge,≤100
410825846009652,Commune,"Commune Media, Inc.",≤100
753777097992228,Liberty Hill Publishing,Liberty Hill Publishing,≤100
609392489162556,Pat Bates,Pat Bates For Supervisor,≤100
1420200111329836,Alan C. Moore,Alan Christopher Moore,≤100
126815818975,Global Fund for Children,GLOBAL FUND FOR CHILDREN (THE),≤100
105642998447861,Iowa News Share,Iowa News Share,≤100
644308565682800,Tanya Acker,Tanya Marie Acker,≤100
103089885686290,USA Health Care,Grace Elizabeth Kanehann,≤100
103983379801,Texas Democratic Party,Texas Democratic Party,≤100
632237206929395,Bayer G4A,These ads ran without a disclaimer,≤100
1134086149991855,Friends to Elect Kathleen Willis,Friends to Elect Kathleen Willis,≤100
64974200999,America-Israel Friendship League,AMERICA-ISRAEL FRIENDSHIP LEAGUE,≤100
208551063368,Dominican Friars of the Province of Saint Joseph,DOMINICAN FOUNDATION,≤100
100180992680938,Ron DeSantis News,Ron DeSantis Store,≤100
1498276003782062,League of Women Voters of Mesa County,LEAGUE OF WOMEN VOTERS OF,≤100
141293156965,Belladonna's Bohemian Belly Dance,These ads ran without a disclaimer,≤100
1854495568137565,Nirva LaFortune for Mayor,Friends of Nirva Rebecca Lafortune,≤100
119216091518705,Protect The Harvest,Karen Elizabeth Glueck,≤100
878739828837848,Emmett Badar,Emmett Badar for San Dimas Mayor,≤100
102349741246404,ESP TV,Ernest Lee Smith,≤100
103190308020464,The Alex Cuesta Show,Alexander A Cuesta,≤100
100864208586452,AFGE District 3,"American Federation of Government Employees, District 3",≤100
1425838477503979,Justin Haskins,The Heartland Institute,≤100
103836648482530,Compass Rose International,GLOBAL ORPHAN PREVENTION,≤100
142377071013968,"Elect Stephanie Gallardo, WA-9",People of the 9th for Stephanie,≤100
139835646030666,Alliance for Aviation Across America,Alliance for Aviation Across America,≤100
50714237985,The Rutherford Institute,RUTHERFORD INSTITUTE,≤100
339316429553582,Omar Aquino,Senator Omar Aquino,≤100
101253125920004,Trails for Truckee - YES on Measure U,"Committee for Trails – Yes on U, FPPC# 1446479",≤100
101427185864750,Moving NY Forward,MOVING NY FORWARD,≤100
1406149713044974,Intellectual Judaism,Intellectual Judaism,≤100
220538341415523,The Satanic Temple,THE SATANIC TEMPLE,≤100
105893278620816,Chris West GA,"Chris West for Congress, Inc.",≤100
103602275197310,Communist Free - Freedom First,September Group LLC,≤100
102167902428325,Alameda Forward,Alameda Forward - Yes on B 2022,≤100
100814855863350,"Harry Hardman, for Conroe City Council, Place 3",Harry Hardman Campaign,≤100
117171636333650,Elect Michael Crowner,Committee to Elect Michael Crowner,≤100
105298948314140,Faith Always Works,These ads ran without a disclaimer,≤100
108023425239218,The Friends of Cynthia A. Johnson,Cynthia Stands for All of Detroit,≤100
107863525217905,Amanda Blau for RI House District 30,Friends of Amanda Blau,≤100
36091862898,The Mackinac Center for Public Policy,Mackinac Center for Public Policy,≤100
929412863860469,John Lee,Committee to Elect John Lee,≤100
529817600450798,Dennis Ross,Dennis Ross for Congress,≤100
104101615052090,Wellow,Moop Labs Inc.,≤100
1581819558516148,Nunn Bush,Weyco Group,≤100
58654176998,Patrick O'Connor,The O'Connor Committee,≤100
182239201817857,Franklin Park Democrats,These ads ran without a disclaimer,≤100
115794569798040,Erick Aguilar,ERICK AGUILAR CONGRESSIONAL RACE CANDIDATE,≤100
116898501727,Southeast Alaska Conservation Council,SOUTHEAST ALASKA CONSERVATION COUNCIL,≤100
571637419617796,Church News,These ads ran without a disclaimer,≤100
103152322325281,Elect Wendy Leonard,Elect Wendy Leonard,≤100
105272344182870,Think 100%,Hip Hop Caucus,≤100
